{'devicetime': datetime.datetime(2018, 12, 28, 7, 0, 33), 'insertime': '2019-03-26 03:48:17', 'storage': '8', 'powersupply': '1', 'deviceID': '1211111111', 'network': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:31', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:32', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:33', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:34', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:35', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:36', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:38', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:39', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:40', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:41', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:43', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:44', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:44', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:45', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:47', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:47', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:49', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:50', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:51', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:52', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:53', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:54', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:56', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:57', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:57', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:58', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:59', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:35:59', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:00', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:02', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:02', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:03', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:04', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:05', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:06', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:07', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:08', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:09', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:09', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:10', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:11', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:12', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:13', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:14', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:15', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:16', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:16', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:17', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:18', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:19', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:20', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:21', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:22', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:22', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:23', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:24', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:24', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:25', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:25', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:26', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:27', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:27', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:28', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:29', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:30', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:30', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:31', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:42', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:43', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:44', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:46', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:47', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:48', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:49', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:50', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:50', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:51', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:53', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:54', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:55', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:56', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:58', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:36:59', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:00', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:02', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:02', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:04', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:05', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:06', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:07', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:07', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:08', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:09', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:10', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:12', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:12', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:13', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:14', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:15', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:16', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:17', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:18', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:19', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:21', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:22', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:23', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:24', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:25', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:26', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:27', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:28', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:29', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:30', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:32', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:33', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:34', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:36', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:37', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:38', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:40', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:41', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:42', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:43', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:44', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:45', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:46', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:47', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:49', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:50', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:51', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:52', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:53', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:54', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:55', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:56', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:58', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:37:59', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:38:00', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:38:01', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:38:02', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:38:03', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:38:04', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:38:05', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:38:06', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:38:07', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:38:08', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:38:09', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:38:10', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
{'network': '1', 'devicetime': datetime.datetime(2018, 12, 28, 15, 0, 33), 'insertime': '2019-04-09 12:38:12', 'storage': '8', 'deviceID': '1156111114', 'powersupply': '1'}
